Tarih,Gun,Ay,Yil,GramAlis,GramSatis,CeyrekAlis,CeyrekSatis,CumhuriyetAlis,CumhuriyetSatis,YarimAlis,YarimSatis,TamAlis,TamSatis,Bilezik22Alis,Bilezik22Satis,Ayar14Alis,Ayar14Satis,Ayar18Alis,Ayar18Satis,ResatAlis,ResatSatis,GremseAlis,GremseSatis,HamitAlis,HamitSatis
20.12.2015,20,12,2015,98.2460,99.2380,160.8180,167.2510,658.2460,710.9060,320.4970,339.7270,637.5170,694.8930,90.0420,94.5440,56.0000,59.3600,69.7350,76.7080,645.4740,703.5670,1591.5810,1734.8230,645.4740,703.5670
21.12.2015,21,12,2015,98.5100,99.5050,161.2520,167.7020,660.0200,712.8210,321.3610,340.6420,639.2340,696.7650,90.2850,94.7990,56.1510,59.5200,69.9230,76.9150,647.2130,705.4620,1595.8680,1739.4960,647.2130,705.4620
22.12.2015,22,12,2015,100.3240,101.1840,164.2200,170.7880,672.1680,725.9410,327.2750,346.9120,650.9990,709.5890,91.9470,96.5440,57.1840,60.6150,71.2100,78.3310,659.1260,718.4470,1625.2410,1771.5130,659.1260,718.4470
23.12.2015,23,12,2015,100.2850,101.1440,164.1560,170.7220,671.9070,725.6590,327.1480,346.7770,650.7470,709.3140,91.9110,96.5060,57.1620,60.5920,71.1820,78.3000,658.8700,718.1680,1624.6100,1770.8250,658.8700,718.1680
24.12.2015,24,12,2015,99.4800,100.3330,162.8390,169.3530,666.5170,719.8380,324.5240,343.9950,645.5260,703.6240,91.1740,95.7320,56.7040,60.1060,70.6110,77.6720,653.5840,712.4070,1611.5780,1756.6200,653.5840,712.4070
25.12.2015,25,12,2015,99.9860,100.8440,163.6680,170.2150,669.9090,723.5020,326.1760,345.7460,648.8120,707.2050,91.6380,96.2190,56.9920,60.4120,70.9700,78.0670,656.9110,716.0330,1619.7810,1765.5610,656.9110,716.0330
26.12.2015,26,12,2015,100.2030,101.0620,164.0220,170.5820,671.3570,725.0660,326.8810,346.4940,650.2140,708.7340,91.8360,96.4270,57.1150,60.5420,71.1240,78.2360,658.3310,717.5810,1623.2820,1769.3770,658.3310,717.5810
27.12.2015,27,12,2015,100.2030,101.0620,164.0220,170.5820,671.3570,725.0660,326.8810,346.4940,650.2140,708.7340,91.8360,96.4270,57.1150,60.5420,71.1240,78.2360,658.3310,717.5810,1623.2820,1769.3770,658.3310,717.5810
28.12.2015,28,12,2015,100.1680,101.0270,163.9650,170.5240,671.1270,724.8180,326.7690,346.3750,649.9920,708.4910,91.8040,96.3940,57.0960,60.5220,71.0990,78.2090,658.1060,717.3350,1622.7260,1768.7710,658.1060,717.3350
29.12.2015,29,12,2015,99.0970,99.9470,162.2130,168.7010,663.9530,717.0690,323.2760,342.6720,643.0430,700.9170,90.8230,95.3640,56.4860,59.8750,70.3390,77.3730,651.0700,709.6670,1605.3790,1749.8630,651.0700,709.6670
30.12.2015,30,12,2015,99.0600,99.9100,162.1520,168.6380,663.7040,716.8000,323.1540,342.5440,642.8020,700.6540,90.7890,95.3280,56.4640,59.8520,70.3130,77.3440,650.8260,709.4000,1604.7770,1749.2060,650.8260,709.4000
31.12.2015,31,12,2015,98.7560,99.6020,161.6530,168.1190,661.6630,714.5960,322.1610,341.4900,640.8250,698.5000,90.5100,95.0350,56.2910,59.6680,70.0970,77.1060,648.8250,707.2190,1599.8420,1743.8270,648.8250,707.2190
1.1.2016,1,1,2016,98.9020,99.7500,161.8930,168.3680,662.6430,715.6550,322.6380,341.9960,641.7750,699.5350,90.6440,95.1760,56.3740,59.7570,70.2010,77.2210,649.7860,708.2670,1602.2130,1746.4120,649.7860,708.2670
2.1.2016,2,1,2016,98.8720,99.7190,161.8430,168.3170,662.4410,715.4360,322.5390,341.8920,641.5790,699.3210,90.6160,95.1470,56.3570,59.7380,70.1790,77.1970,649.5870,708.0500,1601.7220,1745.8770,649.5870,708.0500
3.1.2016,3,1,2016,98.8720,99.7190,161.8430,168.3170,662.4410,715.4360,322.5390,341.8920,641.5790,699.3210,90.6160,95.1470,56.3570,59.7380,70.1790,77.1970,649.5870,708.0500,1601.7220,1745.8770,649.5870,708.0500
4.1.2016,4,1,2016,98.6590,99.5040,161.4940,167.9540,661.0130,713.8940,321.8440,341.1550,640.1960,697.8140,90.4210,94.9420,56.2350,59.6100,70.0280,77.0310,648.1870,706.5240,1598.2700,1742.1150,648.1870,706.5240
5.1.2016,5,1,2016,101.5310,102.4020,166.1960,172.8440,680.2590,734.6790,331.2150,351.0880,658.8360,718.1310,93.0530,97.7060,57.8730,61.3450,72.0670,79.2730,667.0600,727.0950,1644.8050,1792.8370,667.0600,727.0950
6.1.2016,6,1,2016,102.5230,103.4020,167.8190,174.5320,686.9020,741.8540,334.4500,354.5170,665.2700,725.1440,93.9620,98.6600,58.4380,61.9440,72.7710,80.0480,673.5740,734.1960,1660.8680,1810.3460,673.5740,734.1960
7.1.2016,7,1,2016,104.6970,105.5950,171.3790,178.2340,701.4710,757.5890,341.5430,362.0360,679.3800,740.5240,95.9550,100.7530,59.6770,63.2580,74.3140,81.7450,687.8600,749.7680,1696.0940,1848.7420,687.8600,749.7680
8.1.2016,8,1,2016,106.0060,106.9150,173.5210,180.4620,710.2410,767.0600,345.8130,366.5620,687.8730,749.7820,97.1550,102.0120,60.4230,64.0490,75.2430,82.7670,696.4600,759.1410,1717.2980,1871.8550,696.4600,759.1410
9.1.2016,9,1,2016,106.3180,107.2290,174.0320,180.9930,712.3290,769.3160,346.8300,367.6400,689.8960,751.9870,97.4400,102.3120,60.6010,64.2370,75.4640,83.0110,698.5080,761.3740,1722.3480,1877.3600,698.5080,761.3740
10.1.2016,10,1,2016,106.3180,107.2290,174.0320,180.9930,712.3290,769.3160,346.8300,367.6400,689.8960,751.9870,97.4400,102.3120,60.6010,64.2370,75.4640,83.0110,698.5080,761.3740,1722.3480,1877.3600,698.5080,761.3740
11.1.2016,11,1,2016,106.3340,107.2460,174.0590,181.0210,712.4410,769.4360,346.8840,367.6970,690.0050,752.1050,97.4560,102.3280,60.6110,64.2470,75.4760,83.0240,698.6180,761.4930,1722.6190,1877.6540,698.6180,761.4930
12.1.2016,12,1,2016,105.9840,106.8930,173.4860,180.4250,710.0940,766.9020,345.7420,366.4860,687.7320,749.6270,97.1350,101.9910,60.4110,64.0360,75.2280,82.7500,696.3160,758.9850,1716.9440,1871.4690,696.3160,758.9850
13.1.2016,13,1,2016,105.0040,105.9040,171.8800,178.7560,703.5240,759.8060,342.5430,363.0950,681.3690,742.6920,96.2360,101.0480,59.8520,63.4430,74.5320,81.9850,689.8740,751.9630,1701.0590,1854.1540,689.8740,751.9630
14.1.2016,14,1,2016,105.5140,106.4190,172.7160,179.6240,706.9440,763.4990,344.2080,364.8600,684.6800,746.3010,96.7040,101.5390,60.1430,63.7520,74.8940,82.3830,693.2270,755.6170,1709.3260,1863.1660,693.2270,755.6170
15.1.2016,15,1,2016,103.9490,104.8400,170.1540,176.9600,696.4590,752.1760,339.1030,359.4490,674.5260,735.2330,95.2690,100.0330,59.2510,62.8060,73.7830,81.1610,682.9450,744.4110,1683.9750,1835.5330,682.9450,744.4110
16.1.2016,16,1,2016,105.9520,106.8610,173.4330,180.3710,709.8810,766.6710,345.6380,366.3760,687.5250,749.4020,97.1050,101.9610,60.3930,64.0160,75.2050,82.7250,696.1070,758.7560,1716.4270,1870.9060,696.1070,758.7560
17.1.2016,17,1,2016,105.9520,106.8610,173.4330,180.3710,709.8810,766.6710,345.6380,366.3760,687.5250,749.4020,97.1050,101.9610,60.3930,64.0160,75.2050,82.7250,696.1070,758.7560,1716.4270,1870.9060,696.1070,758.7560
18.1.2016,18,1,2016,105.7790,106.6860,173.1490,180.0750,708.7180,765.4150,345.0720,365.7760,686.3980,748.1740,96.9460,101.7940,60.2940,63.9120,75.0820,82.5900,694.9670,757.5140,1713.6160,1867.8420,694.9670,757.5140
19.1.2016,19,1,2016,105.3920,106.2950,172.5150,179.4160,706.1230,762.6130,343.8080,364.4370,683.8860,745.4350,96.5910,101.4210,60.0730,63.6780,74.8070,82.2880,692.4220,754.7400,1707.3430,1861.0040,692.4220,754.7400
20.1.2016,20,1,2016,105.3400,106.2430,172.4320,179.3290,705.7800,762.2420,343.6410,364.2600,683.5530,745.0730,96.5440,101.3720,60.0440,63.6470,74.7710,82.2480,692.0860,754.3730,1706.5130,1860.0990,692.0860,754.3730
21.1.2016,21,1,2016,106.7490,107.6640,174.7380,181.7270,715.2190,772.4360,348.2370,369.1310,692.6950,755.0370,97.8360,102.7270,60.8470,64.4980,75.7700,83.3480,701.3410,764.4620,1729.3350,1884.9750,701.3410,764.4620
22.1.2016,22,1,2016,105.7590,106.6660,173.1170,180.0410,708.5850,765.2720,345.0070,365.7070,686.2700,748.0340,96.9280,101.7740,60.2830,63.9000,75.0680,82.5740,694.8360,757.3710,1713.2950,1867.4910,694.8360,757.3710
23.1.2016,23,1,2016,105.0940,105.9950,172.0280,178.9090,704.1280,760.4580,342.8370,363.4070,681.9530,743.3290,96.3180,101.1340,59.9030,63.4980,74.5950,82.0550,690.4660,752.6070,1702.5180,1855.7440,690.4660,752.6070
24.1.2016,24,1,2016,105.0940,105.9950,172.0280,178.9090,704.1280,760.4580,342.8370,363.4070,681.9530,743.3290,96.3180,101.1340,59.9030,63.4980,74.5950,82.0550,690.4660,752.6070,1702.5180,1855.7440,690.4660,752.6070
25.1.2016,25,1,2016,105.2050,106.1060,172.2090,179.0980,704.8700,761.2600,343.1980,363.7900,682.6720,744.1130,96.4200,101.2410,59.9670,63.5650,74.6740,82.1420,691.1940,753.4010,1704.3130,1857.7020,691.1940,753.4010
26.1.2016,26,1,2016,106.7290,107.6440,174.7040,181.6930,715.0830,772.2890,348.1710,369.0610,692.5630,754.8940,97.8170,102.7080,60.8350,64.4860,75.7560,83.3320,701.2080,764.3170,1729.0060,1884.6170,701.2080,764.3170
27.1.2016,27,1,2016,107.3940,108.3150,175.7930,182.8250,719.5400,777.1030,350.3410,371.3610,696.8800,759.5990,98.4270,103.3480,61.2150,64.8870,76.2280,83.8510,705.5790,769.0810,1739.7830,1896.3630,705.5790,769.0810
28.1.2016,28,1,2016,107.6300,108.5530,176.1790,183.2270,721.1210,778.8100,351.1100,372.1770,698.4110,761.2680,98.6430,103.5750,61.3490,65.0300,76.3960,84.0350,707.1290,770.7700,1743.6050,1900.5290,707.1290,770.7700
29.1.2016,29,1,2016,105.5730,106.4780,172.8120,179.7250,707.3390,763.9260,344.4000,365.0640,685.0630,746.7190,96.7580,101.5960,60.1770,63.7870,74.9360,82.4290,693.6150,756.0400,1710.2830,1864.2080,693.6150,756.0400
30.1.2016,30,1,2016,105.2320,106.1340,172.2540,179.1450,705.0550,761.4590,343.2880,363.8850,682.8510,744.3080,96.4450,101.2670,59.9820,63.5810,74.6940,82.1630,691.3750,753.5990,1704.7600,1858.1880,691.3750,753.5990
31.1.2016,31,1,2016,105.2320,106.1340,172.2540,179.1450,705.0550,761.4590,343.2880,363.8850,682.8510,744.3080,96.4450,101.2670,59.9820,63.5810,74.6940,82.1630,691.3750,753.5990,1704.7600,1858.1880,691.3750,753.5990
1.2.2016,1,2,2016,105.3720,106.2750,172.4830,179.3830,705.9920,762.4720,343.7440,364.3690,683.7590,745.2970,96.5730,101.4020,60.0620,63.6660,74.7930,82.2720,692.2940,754.6000,1707.0260,1860.6590,692.2940,754.6000
2.2.2016,2,2,2016,105.9680,106.8760,173.4590,180.3970,709.9850,766.7830,345.6880,366.4300,687.6250,749.5120,97.1200,101.9760,60.4020,64.0260,75.2160,82.7380,696.2090,758.8680,1716.6790,1871.1800,696.2090,758.8680
3.2.2016,3,2,2016,106.2420,107.1530,173.9080,180.8640,711.8220,768.7680,346.5830,367.3780,689.4050,751.4520,97.3710,102.2390,60.5580,64.1920,75.4110,82.9520,698.0110,760.8320,1721.1230,1876.0240,698.0110,760.8320
4.2.2016,4,2,2016,106.2020,107.1120,173.8420,180.7950,711.5520,768.4760,346.4510,367.2380,689.1430,751.1660,97.3340,102.2010,60.5350,64.1670,75.3820,82.9200,697.7450,760.5420,1720.4680,1875.3100,697.7450,760.5420
5.2.2016,5,2,2016,107.2610,108.1800,175.5750,182.5980,718.6470,776.1390,349.9060,370.9000,696.0150,758.6560,98.3040,103.2200,61.1390,64.8070,76.1340,83.7470,704.7030,768.1260,1737.6240,1894.0100,704.7030,768.1260
6.2.2016,6,2,2016,109.3990,110.3370,179.0750,186.2380,732.9740,791.6120,356.8820,378.2950,709.8910,773.7810,100.2640,105.2770,62.3570,66.0990,77.6510,85.4170,718.7520,783.4400,1772.2650,1931.7690,718.7520,783.4400
7.2.2016,7,2,2016,109.3990,110.3370,179.0750,186.2380,732.9740,791.6120,356.8820,378.2950,709.8910,773.7810,100.2640,105.2770,62.3570,66.0990,77.6510,85.4170,718.7520,783.4400,1772.2650,1931.7690,718.7520,783.4400
8.2.2016,8,2,2016,109.2900,110.2270,178.8970,186.0530,732.2440,790.8230,356.5260,377.9180,709.1830,773.0100,100.1640,105.1730,62.2950,66.0330,77.5740,85.3320,718.0360,782.6590,1770.4990,1929.8440,718.0360,782.6590
9.2.2016,9,2,2016,111.7240,112.6820,182.8820,190.1970,748.5530,808.4380,364.4670,386.3350,724.9790,790.2280,102.3950,107.5150,63.6830,67.5040,79.3020,87.2320,734.0290,800.0920,1809.9350,1972.8290,734.0290,800.0920
10.2.2016,10,2,2016,111.4210,112.3760,182.3850,189.6810,746.5210,806.2430,363.4780,385.2870,723.0120,788.0830,102.1170,107.2230,63.5100,67.3210,79.0870,86.9950,732.0370,797.9200,1805.0220,1967.4740,732.0370,797.9200
11.2.2016,11,2,2016,111.4950,112.4500,182.5060,189.8060,747.0140,806.7750,363.7180,385.5410,723.4890,788.6030,102.1850,107.2940,63.5520,67.3650,79.1390,87.0530,732.5200,798.4470,1806.2130,1968.7720,732.5200,798.4470
12.2.2016,12,2,2016,116.5060,117.5050,190.7080,198.3370,780.5890,843.0360,380.0650,402.8690,756.0060,824.0470,106.7780,112.1160,66.4080,70.3930,82.6960,90.9650,765.4430,834.3330,1887.3940,2057.2590,765.4430,834.3330
13.2.2016,13,2,2016,115.5090,116.4990,189.0770,196.6400,773.9110,835.8240,376.8140,399.4230,749.5380,816.9970,105.8640,111.1570,65.8400,69.7910,81.9880,90.1870,758.8950,827.1950,1871.2470,2039.6590,758.8950,827.1950
14.2.2016,14,2,2016,115.5090,116.4990,189.0770,196.6400,773.9110,835.8240,376.8140,399.4230,749.5380,816.9970,105.8640,111.1570,65.8400,69.7910,81.9880,90.1870,758.8950,827.1950,1871.2470,2039.6590,758.8950,827.1950
15.2.2016,15,2,2016,115.7350,116.7270,189.4460,197.0240,775.4230,837.4570,377.5500,400.2030,751.0030,818.5940,106.0710,111.3750,65.9690,69.9270,82.1490,90.3630,760.3780,828.8120,1874.9040,2043.6460,760.3780,828.8120
16.2.2016,16,2,2016,113.5870,114.5610,185.9300,193.3680,761.0320,821.9140,370.5430,392.7760,737.0650,803.4010,104.1020,109.3070,64.7440,68.6290,80.6240,88.6860,746.2660,813.4290,1840.1070,2005.7160,746.2660,813.4290
17.2.2016,17,2,2016,113.9670,114.9440,186.5520,194.0140,763.5760,824.6620,371.7820,394.0890,739.5290,806.0870,104.4500,109.6730,64.9610,68.8590,80.8930,88.9830,748.7610,816.1490,1846.2590,2012.4220,748.7610,816.1490
18.2.2016,18,2,2016,113.8600,114.8360,186.3770,193.8320,762.8590,823.8880,371.4330,393.7190,738.8350,805.3300,104.3520,109.5700,64.9000,68.7940,80.8180,88.8990,748.0570,815.3830,1844.5250,2010.5320,748.0570,815.3830
19.2.2016,19,2,2016,116.4840,117.4820,190.6720,198.2990,780.4400,842.8750,379.9930,402.7920,755.8620,823.8900,106.7570,112.0950,66.3960,70.3790,82.6800,90.9480,765.2970,834.1740,1887.0340,2056.8670,765.2970,834.1740
20.2.2016,20,2,2016,115.4270,116.4160,188.9420,196.4990,773.3580,835.2260,376.5440,399.1370,749.0030,816.4130,105.7880,111.0780,65.7930,69.7410,81.9300,90.1230,758.3520,826.6040,1869.9100,2038.2020,758.3520,826.6040
21.2.2016,21,2,2016,115.4270,116.4160,188.9420,196.4990,773.3580,835.2260,376.5440,399.1370,749.0030,816.4130,105.7880,111.0780,65.7930,69.7410,81.9300,90.1230,758.3520,826.6040,1869.9100,2038.2020,758.3520,826.6040
22.2.2016,22,2,2016,115.3910,116.3810,188.8840,196.4390,773.1220,834.9710,376.4290,399.0150,748.7740,816.1640,105.7560,111.0440,65.7730,69.7190,81.9050,90.0950,758.1210,826.3520,1869.3390,2037.5790,758.1210,826.3520
23.2.2016,23,2,2016,113.1820,114.1520,185.2670,192.6780,758.3190,818.9840,369.2220,391.3750,734.4370,800.5360,103.7310,108.9180,64.5140,68.3840,80.3360,88.3700,743.6050,810.5290,1833.5460,1998.5650,743.6050,810.5290
24.2.2016,24,2,2016,115.1380,116.1250,188.4700,196.0090,771.4270,833.1420,375.6050,398.1410,747.1330,814.3750,105.5240,110.8010,65.6290,69.5670,81.7250,89.8980,756.4590,824.5410,1865.2420,2033.1140,756.4590,824.5410
25.2.2016,25,2,2016,114.9950,115.9810,188.2350,195.7650,770.4670,832.1040,375.1370,397.6450,746.2030,813.3610,105.3930,110.6630,65.5470,69.4800,81.6230,89.7860,755.5170,823.5140,1862.9200,2030.5820,755.5170,823.5140
26.2.2016,26,2,2016,115.0770,116.0640,188.3700,195.9050,771.0190,832.7000,375.4060,397.9300,746.7370,813.9440,105.4680,110.7420,65.5940,69.5300,81.6820,89.8500,756.0590,824.1040,1864.2540,2032.0370,756.0590,824.1040
27.2.2016,27,2,2016,116.7880,117.7890,191.1700,198.8170,782.4780,845.0760,380.9850,403.8440,757.8350,826.0410,107.0360,112.3880,66.5690,70.5630,82.8960,91.1860,767.2950,836.3520,1891.9610,2062.2370,767.2950,836.3520
28.2.2016,28,2,2016,116.7880,117.7890,191.1700,198.8170,782.4780,845.0760,380.9850,403.8440,757.8350,826.0410,107.0360,112.3880,66.5690,70.5630,82.8960,91.1860,767.2950,836.3520,1891.9610,2062.2370,767.2950,836.3520
29.2.2016,29,2,2016,116.5970,117.5970,190.8580,198.4920,781.2010,843.6970,380.3630,403.1850,756.5990,824.6930,106.8610,112.2040,66.4600,70.4480,82.7610,91.0370,766.0430,834.9870,1888.8730,2058.8720,766.0430,834.9870
1.3.2016,1,3,2016,117.1180,118.1220,191.7110,199.3790,784.6930,847.4680,382.0630,404.9870,759.9810,828.3790,107.3390,112.7060,66.7570,70.7630,83.1310,91.4440,769.4670,838.7190,1897.3170,2068.0750,769.4670,838.7190
2.3.2016,2,3,2016,115.3360,116.3240,188.7930,196.3450,772.7480,834.5680,376.2480,398.8230,748.4120,815.7700,105.7050,110.9900,65.7410,69.6860,81.8650,90.0520,757.7550,825.9530,1868.4360,2036.5950,757.7550,825.9530
3.3.2016,3,3,2016,115.6570,116.6480,189.3180,196.8910,774.9000,836.8920,377.2950,399.9330,750.4960,818.0410,105.9990,111.2990,65.9240,69.8800,82.0930,90.3020,759.8640,828.2520,1873.6380,2042.2660,759.8640,828.2520
4.3.2016,4,3,2016,117.2650,118.2700,191.9510,199.6290,785.6750,848.5290,382.5420,405.4940,760.9320,829.4160,107.4730,112.8470,66.8410,70.8510,83.2350,91.5580,770.4310,839.7700,1899.6930,2070.6650,770.4310,839.7700
5.3.2016,5,3,2016,116.6420,117.6420,190.9320,198.5690,781.5020,844.0220,380.5100,403.3410,756.8910,825.0110,106.9030,112.2480,66.4860,70.4750,82.7930,91.0720,766.3390,835.3090,1889.6030,2059.6670,766.3390,835.3090
6.3.2016,6,3,2016,116.6420,117.6420,190.9320,198.5690,781.5020,844.0220,380.5100,403.3410,756.8910,825.0110,106.9030,112.2480,66.4860,70.4750,82.7930,91.0720,766.3390,835.3090,1889.6030,2059.6670,766.3390,835.3090
7.3.2016,7,3,2016,116.7380,117.7390,191.0880,198.7320,782.1440,844.7150,380.8220,403.6720,757.5120,825.6880,106.9900,112.3400,66.5410,70.5330,82.8610,91.1470,766.9680,835.9950,1891.1530,2061.3570,766.9680,835.9950
8.3.2016,8,3,2016,117.8310,118.8410,192.8780,200.5930,789.4690,852.6270,384.3890,407.4520,764.6070,833.4210,107.9920,113.3920,67.1640,71.1940,83.6370,92.0000,774.1510,843.8250,1908.8660,2080.6630,774.1510,843.8250
9.3.2016,9,3,2016,117.2210,118.2250,191.8780,199.5530,785.3780,848.2080,382.3970,405.3410,760.6440,829.1020,107.4330,112.8040,66.8160,70.8250,83.2030,91.5230,770.1390,839.4520,1898.9730,2069.8800,770.1390,839.4520
10.3.2016,10,3,2016,115.5100,116.5000,189.0780,196.6410,773.9160,835.8290,376.8160,399.4250,749.5430,817.0020,105.8650,111.1580,65.8410,69.7910,81.9890,90.1880,758.9000,827.2010,1871.2590,2039.6730,758.9000,827.2010
11.3.2016,11,3,2016,117.3350,118.3410,192.0660,199.7490,786.1450,849.0370,382.7710,405.7370,761.3880,829.9130,107.5380,112.9150,66.8810,70.8940,83.2840,91.6130,770.8920,840.2720,1900.8290,2071.9040,770.8920,840.2720
12.3.2016,12,3,2016,114.1830,115.1620,186.9060,194.3820,765.0240,826.2260,372.4870,394.8360,740.9320,807.6160,104.6480,109.8810,65.0840,68.9890,81.0470,89.1520,750.1810,817.6970,1849.7610,2016.2390,750.1810,817.6970
13.3.2016,13,3,2016,114.1830,115.1620,186.9060,194.3820,765.0240,826.2260,372.4870,394.8360,740.9320,807.6160,104.6480,109.8810,65.0840,68.9890,81.0470,89.1520,750.1810,817.6970,1849.7610,2016.2390,750.1810,817.6970
14.3.2016,14,3,2016,114.8220,115.8070,187.9530,195.4710,769.3090,830.8540,374.5730,397.0480,745.0820,812.1390,105.2350,110.4960,65.4490,69.3760,81.5010,89.6510,754.3820,822.2770,1860.1210,2027.5320,754.3820,822.2770
15.3.2016,15,3,2016,113.0560,114.0260,185.0620,192.4650,757.4780,818.0770,368.8130,390.9420,733.6230,799.6490,103.6160,108.7970,64.4420,68.3090,80.2470,88.2720,742.7810,809.6310,1831.5150,1996.3510,742.7810,809.6310
16.3.2016,16,3,2016,113.8600,114.8360,186.3770,193.8320,762.8610,823.8900,371.4330,393.7200,738.8360,805.3320,104.3530,109.5700,64.9000,68.7940,80.8180,88.8990,748.0590,815.3840,1844.5290,2010.5370,748.0590,815.3840
17.3.2016,17,3,2016,115.4770,116.4670,189.0250,196.5860,773.6970,835.5930,376.7100,399.3120,749.3310,816.7710,105.8350,111.1270,65.8220,69.7710,81.9660,90.1620,758.6850,826.9670,1870.7300,2039.0960,758.6850,826.9670
18.3.2016,18,3,2016,113.9620,114.9390,186.5440,194.0060,763.5430,824.6270,371.7660,394.0720,739.4970,806.0520,104.4460,109.6680,64.9580,68.8560,80.8900,88.9790,748.7280,816.1140,1846.1790,2012.3360,748.7280,816.1140
19.3.2016,19,3,2016,114.7250,115.7090,187.7940,195.3060,768.6590,830.1520,374.2570,396.7120,744.4520,811.4530,105.1460,110.4030,65.3930,69.3170,81.4320,89.5750,753.7450,821.5820,1858.5500,2025.8190,753.7450,821.5820
20.3.2016,20,3,2016,114.7250,115.7090,187.7940,195.3060,768.6590,830.1520,374.2570,396.7120,744.4520,811.4530,105.1460,110.4030,65.3930,69.3170,81.4320,89.5750,753.7450,821.5820,1858.5500,2025.8190,753.7450,821.5820
21.3.2016,21,3,2016,114.6570,115.6400,187.6820,195.1900,768.2040,829.6600,374.0350,396.4770,744.0110,810.9720,105.0830,110.3380,65.3550,69.2760,81.3840,89.5220,753.2980,821.0950,1857.4480,2024.6180,753.2980,821.0950
22.3.2016,22,3,2016,113.4640,114.4360,185.7290,193.1580,760.2070,821.0230,370.1410,392.3500,736.2660,802.5300,103.9890,109.1890,64.6740,68.5550,80.5370,88.5900,745.4560,812.5480,1838.1120,2003.5420,745.4560,812.5480
23.3.2016,23,3,2016,114.0400,115.0180,186.6730,194.1390,764.0700,825.1950,372.0220,394.3440,740.0070,806.6080,104.5180,109.7440,65.0030,68.9030,80.9460,89.0400,749.2450,816.6770,1847.4520,2013.7230,749.2450,816.6770
24.3.2016,24,3,2016,111.9110,112.8700,183.1860,190.5140,749.8010,809.7850,365.0750,386.9790,726.1880,791.5440,102.5660,107.6940,63.7890,67.6160,79.4340,87.3780,735.2520,801.4250,1812.9510,1976.1160,735.2520,801.4250
25.3.2016,25,3,2016,111.5800,112.5370,182.6450,189.9510,747.5870,807.3930,363.9970,385.8360,724.0430,789.2070,102.2630,107.3760,63.6010,67.4170,79.2000,87.1190,733.0810,799.0580,1807.5970,1970.2810,733.0810,799.0580
26.3.2016,26,3,2016,111.6470,112.6050,182.7560,190.0660,748.0380,807.8810,364.2160,386.0690,724.4800,789.6830,102.3250,107.4410,63.6390,67.4570,79.2470,87.1720,733.5240,799.5410,1808.6880,1971.4700,733.5240,799.5410
27.3.2016,27,3,2016,111.6470,112.6050,182.7560,190.0660,748.0380,807.8810,364.2160,386.0690,724.4800,789.6830,102.3250,107.4410,63.6390,67.4570,79.2470,87.1720,733.5240,799.5410,1808.6880,1971.4700,733.5240,799.5410
28.3.2016,28,3,2016,111.7750,112.7340,182.9650,190.2840,748.8960,808.8070,364.6340,386.5120,725.3110,790.5890,102.4420,107.5640,63.7120,67.5350,79.3380,87.2720,734.3650,800.4580,1810.7630,1973.7310,734.3650,800.4580
29.3.2016,29,3,2016,111.7180,112.6750,182.8710,190.1850,748.5080,808.3890,364.4450,386.3120,724.9350,790.1800,102.3890,107.5090,63.6790,67.5000,79.2970,87.2270,733.9850,800.0430,1809.8250,1972.7090,733.9850,800.0430
30.3.2016,30,3,2016,112.3680,113.3310,183.9350,191.2920,752.8640,813.0930,366.5660,388.5600,729.1550,794.7790,102.9850,108.1340,64.0500,67.8930,79.7590,87.7350,738.2560,804.7000,1820.3580,1984.1910,738.2560,804.7000
31.3.2016,31,3,2016,110.7740,111.7230,181.3260,188.5790,742.1840,801.5590,361.3660,383.0480,718.8110,783.5040,101.5240,106.6000,63.1410,66.9300,78.6270,86.4900,727.7840,793.2840,1794.5350,1956.0440,727.7840,793.2840
1.4.2016,1,4,2016,110.7190,111.6680,181.2350,188.4850,741.8150,801.1600,361.1860,382.8570,718.4530,783.1140,101.4740,106.5470,63.1100,66.8960,78.5880,86.4470,727.4210,792.8890,1793.6410,1955.0690,727.4210,792.8890
2.4.2016,2,4,2016,109.9450,110.8880,179.9690,187.1680,736.6340,795.5640,358.6640,380.1830,713.4350,777.6440,100.7650,105.8030,62.6690,66.4290,78.0390,85.8430,722.3410,787.3510,1781.1140,1941.4140,722.3410,787.3510
3.4.2016,3,4,2016,109.9450,110.8880,179.9690,187.1680,736.6340,795.5640,358.6640,380.1830,713.4350,777.6440,100.7650,105.8030,62.6690,66.4290,78.0390,85.8430,722.3410,787.3510,1781.1140,1941.4140,722.3410,787.3510
4.4.2016,4,4,2016,110.0210,110.9640,180.0930,187.2960,737.1380,796.1090,358.9090,380.4440,713.9230,778.1770,100.8340,105.8760,62.7120,66.4740,78.0930,85.9020,722.8350,787.8900,1782.3330,1942.7430,722.8350,787.8900
5.4.2016,5,4,2016,108.9460,109.8800,178.3340,185.4680,729.9400,788.3350,355.4050,376.7290,706.9530,770.5780,99.8490,104.8420,62.0990,65.8250,77.3300,85.0630,715.7770,780.1970,1764.9300,1923.7740,715.7770,780.1970
6.4.2016,6,4,2016,111.1270,112.0800,181.9040,189.1800,744.5520,804.1160,362.5190,384.2700,721.1040,786.0030,101.8480,106.9400,63.3420,67.1430,78.8780,86.7660,730.1050,795.8150,1800.2600,1962.2830,730.1050,795.8150
